artist,song,explicit,year,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_seconds,tempo_class,key_name,mode_name,tonality,acoustic,blues,classical,country,dance,easy listening,electronic,folk,hip hop,jazz,latin,metal,pop,r&b,rock,traditional,world
migos,walk it talk it,True,2018,0.843,0.92,0.612,0.759,0.291,0.09,0.0,0.102,0.382,146,276,Veloce (Allegro),D,Major,D Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
clean bandit,solo (feat. demi lovato),False,2018,0.798,0.719,0.616,0.789,0.037,0.045,0.0,0.395,0.564,105,222,Moderato,B,Minor,B Minor,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
drake,nonstop,True,2018,0.865,0.926,0.378,0.615,0.18,0.017,0.013,0.099,0.412,155,238,Veloce (Allegro),G,Major,G Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
6ix9ine,fefe,True,2018,0.472,0.948,0.352,0.563,0.703,0.09,0.0,0.138,0.361,126,179,Veloce (Allegro),C#,Major,C# Major,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
weeknd,call out my name,False,2018,0.899,0.392,0.57,0.769,0.022,0.174,0.0,0.343,0.146,134,228,Veloce (Allegro),C#,Major,C# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
nio garcia,te boté - remix,True,2018,0.854,0.915,0.657,0.843,0.345,0.555,0.0,0.046,0.432,97,417,Moderato,B,Minor,B Minor,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
migos,motorsport,True,2018,0.809,0.916,0.49,0.751,0.289,0.031,0.0,0.365,0.16,138,303,Veloce (Allegro),D,Major,D Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
nicky jam,x,False,2019,0.832,0.55,0.735,0.752,0.059,0.035,0.001,0.335,0.702,180,172,Frenetico (Presto),A,Minor,A Minor,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
xxxtentacion,sad!,True,2018,0.921,0.722,0.591,0.772,0.22,0.264,0.004,0.122,0.465,75,166,Lento (Adagio),G#,Major,G# Major,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
becky g,sin pijama,False,2018,0.775,0.782,0.731,0.831,0.042,0.363,0.0,0.099,0.836,94,188,Moderato,B,Minor,B Minor,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
machine gun kelly,"home (with machine gun kelly, x ambassadors & bebe rexha)",False,2017,0.798,0.619,0.702,0.755,0.343,0.004,0.0,0.039,0.19,82,202,Moderato,D#,Minor,D# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6ix9ine,gummo,True,2018,0.708,0.628,0.763,0.77,0.269,0.057,0.0,0.129,0.638,157,157,Vivace,D,Major,D Major,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
jax jones,breathe,False,2017,0.652,0.701,0.73,0.741,0.024,0.024,0.0,0.146,0.693,126,207,Veloce (Allegro),B,Minor,B Minor,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
chainsmokers,sick boy,False,2018,0.775,0.631,0.553,0.642,0.054,0.112,0.0,0.118,0.445,90,193,Moderato,B,Minor,B Minor,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
jay rock,"king's dead (with kendrick lamar, future & james blake)",True,2018,0.798,0.61,0.689,0.766,0.499,0.001,0.0,0.128,0.361,137,229,Veloce (Allegro),C#,Major,C# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
rich the kid,plug walk,True,2018,0.809,0.883,0.492,0.691,0.217,0.207,0.0,0.104,0.128,95,175,Moderato,B,Major,B Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
kendrick lamar,all the stars (with sza),True,2018,0.899,0.673,0.612,0.769,0.066,0.062,0.0,0.086,0.55,97,232,Moderato,G#,Major,G# Major,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
logic,everyday,True,2018,0.775,0.636,0.727,0.811,0.026,0.044,0.0,0.066,0.411,150,204,Veloce (Allegro),C#,Major,C# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
jason derulo,tip toe (feat. french montana),False,2017,0.719,0.846,0.693,0.789,0.087,0.024,0.0,0.087,0.622,98,187,Moderato,A#,Minor,A# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ariana grande,god is a woman,True,2018,0.876,0.559,0.639,0.72,0.059,0.024,0.0,0.259,0.246,145,197,Veloce (Allegro),C#,Major,C# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
rae sremmurd,powerglide (feat. juicy j) - from sr3mm,True,2018,0.742,0.69,0.822,0.779,0.229,0.017,0.0,0.116,0.584,174,332,Vivace,C#,Minor,C# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
eo,german,False,2018,0.753,0.866,0.559,0.704,0.076,0.831,0.0,0.204,0.871,103,170,Moderato,G#,Minor,G# Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
dennis lloyd,nevermind,False,2017,0.832,0.557,0.671,0.602,0.322,0.163,0.0,0.466,0.044,100,156,Moderato,F,Minor,F Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
girl in red,we fell in love in october,False,2018,0.921,0.516,0.33,0.381,0.009,0.116,0.184,0.161,0.213,130,184,Veloce (Allegro),G,Major,G Major,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
selena gomez,wolves,False,2017,0.876,0.703,0.794,0.786,0.039,0.127,0.0,0.22,0.287,125,197,Veloce (Allegro),B,Minor,B Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tiesto,jackie chan,True,2018,0.809,0.73,0.825,0.872,0.039,0.383,0.0,0.045,0.694,128,215,Veloce (Allegro),D#,Minor,D# Minor,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
tom walker,leave a light on,False,2017,0.786,0.54,0.603,0.72,0.162,0.016,0.0,0.134,0.245,69,185,Lento (Adagio),F,Major,F Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
sofia reyes,"1, 2, 3 (feat. jason derulo & de la ghetto)",False,2018,0.73,0.784,0.89,0.86,0.065,0.169,0.0,0.034,0.808,95,201,Moderato,C#,Minor,C# Minor,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
marshmello,silence,False,2017,0.899,0.462,0.748,0.861,0.112,0.262,0.0,0.179,0.265,142,180,Veloce (Allegro),E,Major,E Major,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
5 seconds of summer,youngblood,False,2018,0.775,0.552,0.846,0.761,0.796,0.017,0.0,0.123,0.122,120,203,Allegretto,G,Minor,G Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
loud luxury,body (feat. brando),False,2017,0.0,0.736,0.751,0.796,0.027,0.049,0.0,0.039,0.582,122,163,Veloce (Allegro),C#,Major,C# Major,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
liam payne,for you (fifty shades freed) (& rita ora),False,2018,0.697,0.487,0.775,0.786,0.018,0.017,0.0,0.163,0.173,113,245,Allegretto,D,Minor,D Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
nf,let you down,False,2017,0.888,0.63,0.698,0.733,0.177,0.32,0.0,0.189,0.456,148,212,Veloce (Allegro),F,Minor,F Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
xxxtentacion,changes,False,2018,0.888,0.638,0.268,0.516,0.01,0.905,0.0,0.092,0.516,65,121,Lento (Adagio),B,Major,B Major,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
maluma,corazón (feat. nego do borel),False,2018,0.775,0.701,0.724,0.714,0.405,0.336,0.0,0.212,0.759,198,184,Frenetico (Presto),A,Minor,A Minor,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cardi b,bodak yellow,True,2018,0.809,0.942,0.686,0.7,0.144,0.068,0.0,0.252,0.478,125,223,Veloce (Allegro),B,Minor,B Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
lil baby,yes indeed,True,2018,0.888,0.986,0.308,0.554,0.917,0.036,0.0,0.104,0.56,120,142,Allegretto,F,Minor,F Minor,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
jonas blue,rise,False,2018,0.786,0.66,0.773,0.784,0.018,0.335,0.0,0.218,0.66,106,194,Moderato,C#,Major,C# Major,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
david guetta,flames,False,2018,0.663,0.593,0.629,0.722,0.028,0.084,0.0,0.086,0.41,94,194,Moderato,F,Minor,F Minor,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
ozuna,vaina loca,False,2018,0.809,0.739,0.794,0.804,0.094,0.323,0.0,0.218,0.553,94,176,Moderato,F#,Major,F# Major,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
charlie puth,how long,False,2018,0.809,0.846,0.536,0.754,0.099,0.216,0.0,0.02,0.827,110,200,Allegretto,C#,Minor,C# Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
post malone,better now,True,2018,0.899,0.651,0.554,0.727,0.03,0.339,0.0,0.136,0.324,145,231,Veloce (Allegro),A#,Major,A# Major,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
blocboy jb,look alive (feat. drake),True,2018,0.82,0.937,0.557,0.643,0.446,0.001,0.0,0.1,0.596,140,181,Veloce (Allegro),A#,Major,A# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
eminem,river (feat. ed sheeran),True,2017,0.809,0.732,0.735,0.721,0.892,0.146,0.0,0.06,0.664,90,221,Moderato,G#,Minor,G# Minor,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
marshmello,happier,False,2018,0.921,0.66,0.781,0.878,0.04,0.196,0.0,0.175,0.677,100,214,Moderato,F,Major,F Major,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
dean lewis,be alright,True,2018,0.888,0.501,0.562,0.701,0.024,0.714,0.0,0.072,0.433,127,196,Veloce (Allegro),B,Major,B Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
charlie puth,done for me (feat. kehlani),False,2018,0.753,0.859,0.611,0.831,0.092,0.198,0.0,0.057,0.705,112,180,Allegretto,F#,Minor,F# Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
migos,stir fry,True,2018,0.809,0.813,0.806,0.747,0.445,0.003,0.0,0.165,0.503,182,190,Frenetico (Presto),D,Major,D Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
yg,"big bank (feat. 2 chainz, big sean, nicki minaj)",True,2018,0.764,0.728,0.308,0.633,0.557,0.006,0.0,0.08,0.079,204,237,Frenetico (Presto),C#,Major,C# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
drake,in my feelings,True,2018,0.843,0.834,0.605,0.725,0.184,0.06,0.0,0.45,0.334,91,217,Moderato,C#,Major,C# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
b young,jumanji,False,2018,0.674,0.782,0.443,0.526,0.41,0.286,0.0,0.09,0.604,96,173,Moderato,A#,Minor,A# Minor,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
charlie puth,the way i am,False,2018,0.719,0.74,0.756,0.734,0.294,0.322,0.0,0.05,0.646,115,186,Allegretto,A#,Minor,A# Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
reik,me niego (feat. ozuna & wisin),False,2018,0.011,0.766,0.767,0.794,0.134,0.056,0.0,0.739,0.781,94,221,Moderato,C,Minor,C Minor,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
benny blanco,eastside (with halsey & khalid),False,2018,0.843,0.509,0.662,0.636,0.539,0.569,0.0,0.114,0.3,89,173,Moderato,F#,Minor,F# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
luis fonsi,échame la culpa,False,2017,0.697,0.714,0.887,0.834,0.034,0.038,0.0,0.139,0.681,96,173,Moderato,C,Major,C Major,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
mk,17,False,2017,0.73,0.678,0.823,0.658,0.083,0.002,0.129,0.058,0.673,122,196,Veloce (Allegro),C,Minor,C Minor,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
rita ora,anywhere,False,2017,0.708,0.59,0.786,0.818,0.066,0.037,0.0,0.099,0.303,107,215,Moderato,B,Minor,B Minor,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
banx & ranx,answerphone (feat. yxng bane),False,2018,0.629,0.641,0.825,0.82,0.118,0.04,0.0,0.52,0.445,113,190,Allegretto,C#,Minor,C# Minor,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
ella mai,trip,False,2018,0.809,0.411,0.588,0.736,0.218,0.23,0.0,0.103,0.342,80,213,Moderato,B,Minor,B Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
daddy yankee,dura,False,2018,0.798,0.773,0.832,0.845,0.05,0.178,0.0,0.47,0.857,95,200,Moderato,C#,Major,C# Major,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dj khaled,no brainer,True,2018,0.753,0.5,0.747,0.781,0.577,0.075,0.0,0.078,0.643,136,260,Veloce (Allegro),C,Major,C Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
anne-marie,2002,False,2018,0.899,0.671,0.665,0.871,0.17,0.038,0.0,0.139,0.604,96,186,Moderato,C#,Minor,C# Minor,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
bruno mars,finesse - remix; feat. cardi b,False,2017,0.832,0.68,0.852,0.773,0.138,0.019,0.0,0.0,0.95,105,217,Moderato,F,Minor,F Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
finneas,let's fall in love for the night,True,2018,0.798,0.719,0.374,0.621,0.146,0.822,0.0,0.18,0.359,128,190,Veloce (Allegro),F,Major,F Major,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
hugh jackman,the greatest show,False,2017,0.809,0.34,0.815,0.65,0.148,0.0,0.055,0.061,0.387,158,302,Vivace,B,Minor,B Minor,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
halsey,bad at love,False,2017,0.809,0.645,0.737,0.839,0.012,0.062,0.0,0.082,0.614,118,181,Allegretto,C,Major,C Major,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
drake,i'm upset,True,2018,0.764,0.91,0.562,0.625,0.578,0.286,0.0,0.075,0.486,150,214,Veloce (Allegro),B,Minor,B Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
camila cabello,never be the same,False,2018,0.832,0.6,0.697,0.8,0.093,0.185,0.001,0.139,0.219,130,226,Veloce (Allegro),C,Major,C Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
m.o,bad vibe,False,2018,0.607,0.808,0.684,0.795,0.039,0.182,0.0,0.09,0.77,110,214,Allegretto,A#,Major,A# Major,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
dua lipa,idgaf,True,2017,0.876,0.836,0.518,0.718,0.129,0.041,0.0,0.073,0.505,97,217,Moderato,G,Major,G Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cashmere cat,miss you (with major lazer & tory lanez),False,2018,0.629,0.73,0.621,0.791,0.125,0.256,0.001,0.102,0.444,100,186,Moderato,C#,Major,C# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
bazzi,mine,True,2018,0.843,0.687,0.778,0.822,0.089,0.016,0.0,0.516,0.726,143,131,Veloce (Allegro),E,Major,E Major,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
lil dicky,freaky friday (feat. chris brown),True,2018,0.786,0.74,0.576,0.764,0.363,0.151,0.0,0.105,0.767,133,216,Veloce (Allegro),G#,Major,G# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
lauv,i like me better,False,2018,0.91,0.736,0.477,0.637,0.416,0.548,0.0,0.099,0.407,92,197,Moderato,A,Major,A Major,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
chainsmokers,this feeling,False,2018,0.82,0.527,0.547,0.623,0.037,0.057,0.0,0.084,0.44,105,197,Moderato,C#,Major,C# Major,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
maroon 5,girls like you (feat. cardi b) - cardi b version,True,2018,0.82,0.853,0.515,0.676,0.049,0.582,0.0,0.13,0.438,125,235,Veloce (Allegro),C,Major,C Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
khalid,love lies (with normani),False,2018,0.82,0.684,0.628,0.736,0.039,0.098,0.0,0.135,0.321,144,201,Veloce (Allegro),F#,Major,F# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
drake,nice for what,True,2018,0.865,0.539,0.905,0.694,0.086,0.091,0.0,0.117,0.77,93,210,Moderato,G#,Major,G# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
kendrick lamar,love. feat. zacari.,True,2017,0.899,0.793,0.562,0.651,0.125,0.27,0.0,0.158,0.792,126,213,Veloce (Allegro),A#,Major,A# Major,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
post malone,psycho (feat. ty dolla $ign),True,2018,0.865,0.734,0.535,0.614,0.148,0.559,0.0,0.108,0.45,140,221,Veloce (Allegro),G#,Major,G# Major,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
lil nas x,old town road - remix,False,2019,0.888,0.885,0.598,0.739,0.142,0.055,0.0,0.11,0.643,136,157,Veloce (Allegro),F#,Major,F# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
billie eilish,bad guy,False,2019,0.933,0.676,0.392,0.472,0.636,0.336,0.132,0.094,0.56,135,194,Veloce (Allegro),G,Major,G Major,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
shawn mendes,señorita,False,2019,0.876,0.745,0.522,0.715,0.01,0.04,0.0,0.074,0.76,117,190,Allegretto,A,Minor,A Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ariana grande,7 rings,True,2019,0.933,0.767,0.278,0.483,0.562,0.606,0.0,0.08,0.309,140,178,Veloce (Allegro),C#,Minor,C# Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
post malone,sunflower - spider-man: into the spider-verse,False,2019,0.888,0.74,0.495,0.798,0.062,0.546,0.0,0.056,0.949,90,157,Moderato,D,Major,D Major,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gesaffelstein,lost in the fire (feat. the weeknd),True,2019,0.944,0.625,0.653,0.41,0.024,0.096,0.001,0.112,0.137,101,202,Moderato,D,Major,D Major,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
halsey,without me,True,2018,0.865,0.736,0.459,0.665,0.086,0.304,0.0,0.087,0.529,136,201,Veloce (Allegro),F#,Major,F# Major,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
regard,ride it,False,2019,0.91,0.888,0.737,0.803,0.116,0.181,0.0,0.102,0.905,118,157,Allegretto,G,Minor,G Minor,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
lady gaga,shallow,False,2018,0.921,0.524,0.35,0.699,0.014,0.38,0.0,0.252,0.305,96,215,Moderato,G,Major,G Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mark ronson,nothing breaks like a heart (feat. miley cyrus),False,2018,0.888,0.558,0.783,0.725,0.079,0.01,0.0,0.441,0.22,114,217,Allegretto,G,Minor,G Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
lewis capaldi,someone you loved,False,2019,0.944,0.44,0.371,0.733,0.016,0.77,0.0,0.1,0.436,110,182,Allegretto,C#,Major,C# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
jax jones,all day and night,False,2019,0.674,0.539,0.77,0.811,0.12,0.276,0.0,0.162,0.516,122,169,Veloce (Allegro),C#,Minor,C# Minor,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
mustard,pure water (with migos),True,2019,0.843,0.654,0.534,0.74,0.188,0.178,0.0,0.388,0.106,202,192,Frenetico (Presto),C,Major,C Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
nle choppa,shotta flow (feat. blueface) [remix],True,2019,0.0,0.904,0.483,0.778,0.718,0.026,0.0,0.142,0.567,120,176,Allegretto,D,Major,D Major,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
kodak black,zeze (feat. travis scott & offset),True,2018,0.865,0.865,0.581,0.728,0.276,0.053,0.0,0.085,0.498,98,228,Moderato,G#,Minor,G# Minor,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
daddy yankee,con calma,False,2019,0.888,0.719,0.853,0.883,0.065,0.113,0.0,0.043,0.661,94,193,Moderato,G#,Minor,G# Minor,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
alec benjamin,let me down slowly,False,2018,0.921,0.618,0.532,0.731,0.016,0.758,0.0,0.123,0.476,150,169,Veloce (Allegro),C#,Minor,C# Minor,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
blackpink,kill this love,False,2019,0.011,0.72,0.854,0.809,0.387,0.326,0.002,0.365,0.58,132,189,Veloce (Allegro),D,Major,D Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
offset,clout (feat. cardi b),True,2019,0.764,0.934,0.601,0.649,0.138,0.234,0.0,0.121,0.413,140,205,Veloce (Allegro),C#,Major,C# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
meduza,piece of your heart,False,2019,0.843,0.648,0.73,0.677,0.011,0.041,0.0,0.063,0.634,124,152,Veloce (Allegro),A#,Minor,A# Minor,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
ed sheeran,antisocial (with travis scott),False,2019,0.708,0.694,0.814,0.751,0.048,0.135,0.0,0.408,0.933,152,161,Veloce (Allegro),F,Minor,F Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
travis scott,sicko mode,True,2018,0.91,0.833,0.715,0.83,0.36,0.005,0.0,0.123,0.436,155,312,Veloce (Allegro),G#,Major,G# Major,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
mabel,mad love,False,2019,0.0,0.593,0.792,0.867,0.238,0.692,0.0,0.106,0.622,198,169,Frenetico (Presto),C,Minor,C Minor,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
lana del rey,doin' time,True,2019,0.899,0.605,0.534,0.464,0.022,0.414,0.004,0.087,0.519,145,202,Veloce (Allegro),G,Minor,G Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
dj snake,"taki taki (feat. selena gomez, ozuna & cardi b)",True,2019,0.786,0.843,0.79,0.808,0.37,0.161,0.0,0.051,0.619,96,212,Moderato,G#,Minor,G# Minor,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
a boogie wit da hoodie,look back at it,True,2018,0.82,0.782,0.564,0.763,0.033,0.417,0.0,0.152,0.533,96,179,Moderato,D#,Minor,D# Minor,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
saweetie,my type,True,2019,0.798,0.91,0.801,0.703,0.425,0.001,0.0,0.055,0.587,105,126,Moderato,D,Major,D Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
lil tecca,ransom,True,2019,0.876,0.728,0.622,0.704,0.477,0.021,0.0,0.053,0.201,180,131,Frenetico (Presto),G,Minor,G Minor,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
russ millions,keisha & becky - remix,True,2019,0.775,0.868,0.441,0.542,0.823,0.257,0.0,0.12,0.648,141,252,Veloce (Allegro),F#,Major,F# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
billie eilish,lovely (with khalid),False,2018,0.966,0.262,0.255,0.514,0.018,0.957,0.0,0.088,0.088,115,200,Allegretto,E,Minor,E Minor,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
mabel,don't call me up,False,2019,0.865,0.644,0.875,0.873,0.224,0.303,0.0,0.07,0.21,99,178,Moderato,A,Major,A Major,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
lil nas x,old town road,False,2019,0.854,0.92,0.503,0.712,0.188,0.059,0.0,0.096,0.502,136,113,Veloce (Allegro),C#,Major,C# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
meek mill,going bad (feat. drake),True,2018,0.876,0.898,0.467,0.699,0.122,0.265,0.0,0.277,0.541,86,180,Moderato,E,Minor,E Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
post malone,wow.,True,2019,0.888,0.827,0.513,0.65,0.334,0.139,0.0,0.098,0.374,100,149,Moderato,B,Minor,B Minor,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
doja cat,juicy,True,2019,0.64,0.777,0.639,0.885,0.078,0.088,0.0,0.057,0.449,170,202,Vivace,C,Major,C Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
a boogie wit da hoodie,swervin (feat. 6ix9ine),True,2018,0.843,0.534,0.643,0.755,0.506,0.016,0.0,0.108,0.424,93,189,Moderato,A,Major,A Major,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
iann dior,emotions,False,2019,0.809,0.592,0.609,0.707,0.03,0.013,0.0,0.145,0.134,81,131,Moderato,A,Major,A Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
paulo londra,adan y eva,False,2019,0.809,0.754,0.693,0.793,0.566,0.331,0.0,0.064,0.729,172,256,Vivace,C#,Major,C# Major,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
drake,money in the grave (drake ft. rick ross),True,2019,0.854,0.83,0.474,0.814,0.041,0.104,0.0,0.121,0.067,101,205,Moderato,A#,Minor,A# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
lil nas x,panini,False,2019,0.798,0.678,0.571,0.71,0.094,0.35,0.0,0.122,0.467,154,114,Veloce (Allegro),F,Minor,F Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
bad bunny,mia (feat. drake),False,2018,0.865,0.813,0.513,0.7,0.07,0.014,0.0,0.093,0.128,97,210,Moderato,F#,Minor,F# Minor,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
polo g,pop out (feat. lil tjay),True,2019,0.876,0.76,0.619,0.662,0.803,0.154,0.0,0.058,0.238,168,166,Vivace,C#,Major,C# Major,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
juice wrld,robbery,True,2019,0.596,0.657,0.675,0.76,0.041,0.336,0.0,0.158,0.578,160,240,Vivace,D,Major,D Major,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21 savage,a lot,True,2018,0.876,0.837,0.616,0.636,0.114,0.04,0.001,0.385,0.252,146,288,Veloce (Allegro),C#,Major,C# Major,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
young thug,the london (feat. j. cole & travis scott),True,2019,0.775,0.788,0.562,0.67,0.224,0.025,0.0,0.133,0.151,98,200,Moderato,E,Minor,E Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
